280
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,0.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.152000000000001,15.152000000000001,10.0,10.0,-1.0,-1.0,
-1.0,-1.0,5.152,5.152,5.152,15.152000000000001,15.152000000000001,15.152000000000001,5.152,0.0,-1.0,-1.0,
-1.0,15.152000000000001,15.152000000000001,15.152000000000001,15.152000000000001,15.152000000000001,10.0,10.0,10.0,0.0,-1.0,-1.0,
-1.0,10.0,10.0,10.0,15.152000000000001,15.152000000000001,15.152000000000001,15.152000000000001,10.0,0.0,-1.0,-1.0,
-1.0,15.152000000000001,15.152000000000001,15.152000000000001,15.152000000000001,15.152000000000001,15.152000000000001,15.152000000000001,10.0,10.0,-1.0,-1.0,
-1.0,5.152,5.152,15.152000000000001,15.152000000000001,15.152000000000001,10.0,10.0,0.0,-1.0,-1.0,-1.0,
-1.0,5.152,5.152,15.152000000000001,15.152000000000001,15.152000000000001,10.0,10.0,10.0,-1.0,-1.0,-1.0,
-1.0,-1.0,0.0,10.0,15.152000000000001,10.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
