70
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,-1.0,0.0,5.421,4.797,4.797,4.797,0.0,-1.0,-1.0,-1.0,-1.0,
-1.0,4.797,10.218,10.218,10.218,10.218,4.797,4.797,4.797,-1.0,-1.0,-1.0,
-1.0,4.797,4.797,10.218,10.218,10.218,10.218,5.421,5.421,-1.0,-1.0,-1.0,
-1.0,0.0,0.0,0.0,4.797,4.797,4.797,0.0,0.0,0.0,-1.0,-1.0,
-1.0,0.0,0.0,0.0,10.218,10.218,4.797,4.797,4.797,0.0,-1.0,-1.0,
-1.0,5.421,10.218,10.218,10.218,10.218,10.218,10.218,10.218,5.421,-1.0,-1.0,
-1.0,-1.0,0.0,0.0,4.797,10.218,10.218,10.218,10.218,10.218,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.797,4.797,0.0,0.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.421,10.218,5.421,5.421,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
