70
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
-1.0,-1.0,0.0,5.204,5.204,5.204,5.204,0.0,-1.0,-1.0,-1.0,-1.0,
-1.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,
-1.0,10.0,10.0,15.204,15.204,5.204,0.0,0.0,0.0,-1.0,-1.0,-1.0,
-1.0,10.0,10.0,10.0,10.0,10.0,15.204,15.204,10.0,10.0,-1.0,-1.0,
-1.0,10.0,10.0,10.0,10.0,10.0,15.204,15.204,10.0,0.0,-1.0,-1.0,
-1.0,10.0,10.0,15.204,15.204,15.204,15.204,5.204,0.0,0.0,-1.0,-1.0,
-1.0,-1.0,0.0,0.0,5.204,15.204,5.204,5.204,0.0,0.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,15.204,10.0,0.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,15.204,0.0,0.0,-1.0,-1.0,
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
