70
5.421
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,0,0,1,0,0,0,0,0,0,0,0,
0,0,1,1,1,1,0,0,0,0,0,0,
0,0,0,1,1,1,1,1,1,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,1,1,0,0,0,0,0,0,
0,1,1,1,1,1,1,1,1,1,0,0,
0,0,0,0,0,1,1,1,1,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,1,1,1,0,0,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

0.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,0,0,0,1,1,1,1,0,0,0,0,
0,0,0,1,1,1,1,0,0,0,0,0,
0,0,0,1,1,1,1,1,0,0,0,0,
0,0,1,1,1,1,1,0,0,0,0,0,
0,0,0,1,1,1,1,1,1,0,0,0,
0,0,0,0,1,1,0,0,0,0,0,0,
0,0,1,1,1,1,1,1,1,1,0,0,
0,0,0,0,0,0,0,1,1,1,0,0,
0,0,0,0,0,0,1,1,0,0,0,0,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

4.797
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,0,0,0,1,1,1,0,0,0,0,0,
0,1,1,1,1,1,1,1,1,0,0,0,
0,1,1,1,1,1,1,0,0,0,0,0,
0,0,0,0,1,1,1,0,0,0,0,0,
0,0,0,0,1,1,1,1,1,0,0,0,
0,0,1,1,1,1,1,1,1,0,0,0,
0,0,0,0,1,1,1,1,1,1,0,0,
0,0,0,0,0,0,1,1,0,0,0,0,
0,0,0,0,0,0,0,1,0,0,0,0,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

0.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,0,0,1,1,0,0,0,0,0,0,0,
0,0,0,1,1,0,0,0,0,0,0,0,
0,0,0,1,1,0,0,0,0,0,0,0,
0,0,0,1,1,1,1,1,0,0,0,0,
0,0,1,1,1,1,1,0,0,0,0,0,
0,0,1,1,1,1,1,0,0,0,0,0,
0,0,0,0,1,1,1,0,0,0,0,0,
0,0,0,0,0,0,1,1,0,0,0,0,
0,0,0,0,0,0,1,1,1,0,0,0,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

0.0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,0,1,1,1,1,1,1,0,0,0,0,
0,0,0,0,1,1,1,0,0,0,0,0,
0,0,0,0,1,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,1,1,1,1,1,1,0,0,0,
0,0,1,1,1,1,1,0,0,0,0,0,
0,0,0,0,0,0,1,1,1,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,

